Customer_ID,Age,Shade,Purchase_Date,Price_NPR,Brand
563,22,Dark Brown,2023-09-12,650,Godrej
564,17,Dark Brown,2023-10-01,850,Garnier
565,16,Copper,2023-06-13,700,Garnier
566,27,Mahogany,2025-03-17,750,Schwarzkopf
567,26,Ash Brown,2024-12-19,750,Streax
568,19,Blonde,2023-04-21,900,BBlunt
569,23,Burgundy,2024-01-27,550,Schwarzkopf
570,27,Dark Brown,2023-02-09,850,Streax
571,17,Blue Black,2025-05-29,900,Streax
572,18,Red Wine,2024-04-26,900,Revlon
573,27,Blonde,2023-08-16,600,BBlunt
574,16,Ash Brown,2023-07-24,550,Streax
575,16,Mahogany,2025-04-16,800,BBlunt
576,28,Dark Brown,2024-04-16,650,Garnier
577,18,Burgundy,2023-12-25,700,Garnier
578,26,Dark Brown,2023-11-09,850,Garnier
579,20,Blue Black,2025-04-20,750,L’Oreal
580,27,Dark Brown,2025-03-25,600,Revlon
581,18,Dark Brown,2023-08-22,750,BBlunt
582,16,Dark Brown,2023-08-17,850,Revlon
583,16,Red Wine,2023-01-25,800,Streax
584,23,Red Wine,2024-11-06,550,BBlunt
585,25,Blonde,2023-07-17,850,BBlunt
586,26,Blonde,2024-02-13,550,Schwarzkopf
587,27,Burgundy,2023-12-03,700,BBlunt
588,28,Mahogany,2023-10-13,600,BBlunt
589,28,Ash Brown,2023-03-13,800,Godrej
590,27,Copper,2025-03-02,600,Godrej
591,17,Mahogany,2023-10-13,700,Schwarzkopf
592,28,Mahogany,2023-12-26,800,L’Oreal
593,18,Mahogany,2024-10-18,900,Garnier
594,17,Copper,2024-06-05,800,Streax
595,18,Burgundy,2024-02-14,550,Streax
596,22,Copper,2024-11-26,550,BBlunt
597,16,Burgundy,2025-05-13,550,Revlon
598,25,Copper,2024-07-03,750,Streax
599,23,Ash Brown,2023-12-06,900,Godrej
600,28,Dark Brown,2023-01-29,650,Garnier
601,25,Mahogany,2023-04-29,850,L’Oreal
602,25,Dark Brown,2023-09-25,550,Garnier
603,25,Burgundy,2023-07-02,650,BBlunt
604,17,Copper,2024-08-17,650,Garnier
605,18,Ash Brown,2023-09-29,600,BBlunt
606,24,Copper,2023-02-09,700,Schwarzkopf
607,22,Dark Brown,2023-04-22,750,Godrej
608,19,Red Wine,2024-09-02,650,Godrej
609,25,Ash Brown,2024-03-20,850,BBlunt
610,20,Mahogany,2023-12-20,750,Revlon
611,17,Blue Black,2025-01-16,600,Godrej
612,28,Mahogany,2025-03-16,550,Revlon
613,26,Blue Black,2023-11-18,800,BBlunt
614,28,Ash Brown,2024-03-22,650,Schwarzkopf
615,23,Red Wine,2024-09-12,700,BBlunt
616,19,Dark Brown,2024-06-07,800,Schwarzkopf
617,24,Red Wine,2023-04-29,600,Streax
618,20,Burgundy,2024-01-30,750,Godrej
619,28,Red Wine,2024-08-13,850,Revlon
620,24,Blonde,2023-07-14,900,BBlunt
621,19,Ash Brown,2023-09-18,550,Streax
622,25,Dark Brown,2023-02-15,750,Godrej
623,20,Dark Brown,2024-12-26,700,Streax
624,24,Burgundy,2024-03-22,650,Schwarzkopf
625,23,Dark Brown,2023-01-02,700,BBlunt
626,18,Red Wine,2024-06-16,750,Streax
627,16,Ash Brown,2025-04-05,750,Streax
628,18,Mahogany,2024-07-05,800,Schwarzkopf
629,19,Red Wine,2024-12-04,700,Garnier
630,17,Copper,2025-01-06,700,Schwarzkopf
631,16,Blue Black,2025-01-29,700,Garnier
632,22,Ash Brown,2025-01-24,550,Godrej
633,23,Dark Brown,2024-11-17,850,BBlunt
634,22,Burgundy,2023-07-21,750,Streax
635,20,Mahogany,2024-01-08,600,Godrej
636,27,Blonde,2024-03-17,550,L’Oreal
637,16,Mahogany,2023-03-13,550,Schwarzkopf
638,22,Red Wine,2024-11-11,550,Godrej
639,28,Blue Black,2023-12-05,800,Godrej
640,22,Mahogany,2024-09-30,900,Streax
641,24,Blonde,2023-11-18,850,Garnier
642,18,Copper,2024-11-10,850,Schwarzkopf
643,24,Burgundy,2025-05-18,600,Garnier
644,16,Ash Brown,2023-05-08,900,BBlunt
645,16,Blue Black,2025-01-07,700,Godrej
646,19,Blonde,2023-11-04,800,Schwarzkopf
647,24,Dark Brown,2024-06-03,750,Godrej
648,21,Red Wine,2023-11-13,900,BBlunt
649,28,Red Wine,2024-11-13,650,Revlon
650,26,Red Wine,2024-02-23,800,BBlunt
651,18,Dark Brown,2023-12-01,650,Garnier
652,16,Dark Brown,2024-02-17,750,Garnier
653,19,Blue Black,2024-12-14,600,Godrej
654,27,Mahogany,2023-10-30,850,Garnier
655,28,Blue Black,2024-07-21,650,Schwarzkopf
656,24,Red Wine,2023-05-11,550,BBlunt
657,18,Copper,2023-07-16,800,Godrej
658,27,Blonde,2024-03-06,900,BBlunt
659,24,Ash Brown,2024-11-11,900,BBlunt
660,22,Ash Brown,2024-01-24,650,Godrej
661,27,Blue Black,2024-11-24,750,Streax
662,19,Red Wine,2025-02-05,850,Revlon
663,18,Dark Brown,2023-06-28,550,Streax
664,25,Burgundy,2024-09-22,900,Garnier
665,20,Copper,2024-08-05,650,L’Oreal
666,20,Blue Black,2023-11-05,850,Streax
667,18,Red Wine,2024-02-20,750,L’Oreal
668,27,Mahogany,2024-07-15,600,L’Oreal
669,24,Ash Brown,2025-05-03,750,Garnier
670,19,Ash Brown,2023-01-01,600,Revlon
671,26,Copper,2023-11-08,900,BBlunt
672,20,Ash Brown,2023-10-21,850,Godrej
673,19,Burgundy,2023-08-04,850,Revlon
674,20,Red Wine,2024-03-16,550,L’Oreal
675,22,Red Wine,2025-03-15,750,Schwarzkopf
676,24,Copper,2024-08-16,700,Garnier
677,22,Red Wine,2024-09-13,900,Streax
678,28,Dark Brown,2024-11-01,800,Garnier
679,20,Copper,2023-11-26,700,Streax
680,25,Red Wine,2024-04-21,900,Godrej
681,25,Burgundy,2024-03-28,700,Schwarzkopf
682,22,Blonde,2024-03-28,700,BBlunt
683,25,Blue Black,2024-11-22,800,Revlon
684,20,Blue Black,2023-08-07,700,Schwarzkopf
685,18,Red Wine,2024-06-07,600,Revlon
686,22,Mahogany,2024-04-29,750,Revlon
687,28,Ash Brown,2025-03-23,850,BBlunt
688,26,Burgundy,2025-03-26,550,BBlunt
689,26,Mahogany,2025-01-23,700,Streax
690,17,Dark Brown,2023-06-23,850,BBlunt
691,27,Mahogany,2024-11-05,700,Godrej
692,24,Red Wine,2023-03-28,900,Garnier
693,25,Burgundy,2023-10-18,550,L’Oreal
694,25,Blue Black,2024-06-11,900,BBlunt
695,27,Ash Brown,2024-11-10,550,Garnier
696,16,Blue Black,2024-10-10,700,Streax
697,28,Mahogany,2024-09-26,600,BBlunt
698,21,Dark Brown,2023-12-10,850,L’Oreal
699,22,Ash Brown,2023-04-06,550,Schwarzkopf
700,28,Blonde,2025-04-18,750,BBlunt
701,23,Mahogany,2025-02-08,850,Garnier
702,25,Blue Black,2023-08-29,750,Streax
703,24,Blue Black,2024-11-19,850,Streax
704,17,Red Wine,2023-11-14,600,Godrej
705,26,Blue Black,2023-08-19,900,Streax
706,25,Burgundy,2025-04-05,800,Schwarzkopf
707,17,Mahogany,2023-07-23,900,Streax
708,20,Copper,2023-05-31,650,Streax
709,28,Copper,2023-01-26,600,Schwarzkopf
710,20,Dark Brown,2023-02-17,700,Schwarzkopf
711,21,Ash Brown,2023-09-08,650,L’Oreal
712,18,Blue Black,2024-05-01,700,Garnier
713,23,Red Wine,2024-09-17,750,Revlon
714,28,Red Wine,2025-05-20,550,Streax
715,16,Blue Black,2025-02-25,850,Revlon
716,21,Burgundy,2023-03-16,700,Revlon
717,19,Red Wine,2024-04-11,750,Godrej
718,16,Copper,2024-02-29,600,BBlunt
719,22,Ash Brown,2024-10-06,700,Streax
720,24,Mahogany,2024-08-12,900,BBlunt
721,28,Blonde,2023-07-19,750,BBlunt
722,19,Burgundy,2025-01-05,550,Godrej
723,19,Dark Brown,2024-12-14,850,Revlon
724,21,Dark Brown,2024-01-29,700,Schwarzkopf
725,27,Red Wine,2024-05-21,800,BBlunt
726,18,Mahogany,2024-02-14,750,Schwarzkopf
727,28,Blonde,2023-09-07,700,Schwarzkopf
728,27,Dark Brown,2023-06-01,550,Godrej
729,21,Blue Black,2024-11-02,850,Godrej
730,22,Blue Black,2024-12-05,700,Garnier
731,26,Ash Brown,2023-01-06,700,Streax
732,25,Blonde,2025-02-07,850,BBlunt
733,25,Blue Black,2025-05-31,800,Revlon
734,18,Dark Brown,2025-02-27,750,L’Oreal
735,22,Blue Black,2023-04-20,650,Godrej
736,18,Copper,2025-03-08,900,Schwarzkopf
737,28,Red Wine,2024-03-11,850,Garnier
738,28,Dark Brown,2023-08-13,700,L’Oreal
739,17,Dark Brown,2023-06-30,650,Godrej
740,27,Dark Brown,2025-04-03,600,Garnier
741,25,Ash Brown,2024-12-13,700,Schwarzkopf
742,19,Mahogany,2024-06-14,650,BBlunt
743,27,Dark Brown,2024-04-20,600,Streax
744,23,Blue Black,2023-02-21,800,Streax
745,28,Copper,2024-07-24,750,Garnier
746,24,Dark Brown,2023-09-13,700,Godrej
747,22,Burgundy,2025-05-18,750,Streax
748,16,Burgundy,2023-05-05,600,Streax
749,18,Mahogany,2024-04-12,750,BBlunt
750,28,Blonde,2023-05-17,750,Schwarzkopf
751,27,Ash Brown,2025-03-31,850,Revlon
752,24,Copper,2024-04-20,550,Streax
753,27,Red Wine,2024-11-14,600,Garnier
754,16,Copper,2024-06-27,750,L’Oreal
755,24,Burgundy,2024-07-26,900,Schwarzkopf
756,23,Burgundy,2024-09-01,650,BBlunt
757,16,Mahogany,2023-11-21,600,Schwarzkopf
758,21,Blonde,2025-02-12,550,BBlunt
759,20,Blonde,2024-03-29,700,Schwarzkopf
760,21,Mahogany,2024-09-19,800,Revlon
761,25,Dark Brown,2025-04-14,750,Garnier
762,27,Copper,2025-01-06,650,L’Oreal
763,28,Burgundy,2024-05-31,550,Streax
764,28,Copper,2024-03-12,600,Revlon
765,28,Copper,2025-04-30,800,Garnier
766,20,Ash Brown,2024-07-15,800,L’Oreal
767,21,Burgundy,2024-04-01,900,Schwarzkopf
768,20,Blonde,2023-06-12,750,Streax
769,26,Red Wine,2025-01-31,550,L’Oreal
770,27,Copper,2025-06-01,550,Godrej
771,20,Burgundy,2024-05-01,650,L’Oreal
772,19,Copper,2024-04-05,700,Garnier
773,18,Ash Brown,2023-09-23,700,Revlon
774,18,Dark Brown,2025-02-08,850,Streax
775,19,Blue Black,2023-09-11,700,Revlon
776,24,Burgundy,2025-05-10,850,Streax
777,17,Mahogany,2024-10-14,800,Godrej
778,24,Blue Black,2023-10-11,800,Garnier
779,16,Copper,2025-02-23,900,L’Oreal
780,16,Mahogany,2025-03-07,600,Godrej
781,20,Mahogany,2024-06-17,800,Schwarzkopf
782,21,Mahogany,2024-05-11,800,BBlunt
783,21,Burgundy,2024-10-03,550,Schwarzkopf
784,18,Blonde,2023-09-02,600,Garnier
785,22,Copper,2023-10-09,550,Godrej
786,24,Blue Black,2024-03-26,650,Revlon
787,26,Ash Brown,2023-03-21,850,Godrej
788,27,Blonde,2024-12-31,850,BBlunt
789,25,Copper,2023-10-20,650,Garnier
790,23,Dark Brown,2023-08-29,850,Godrej
791,21,Dark Brown,2023-10-06,600,Streax
792,27,Burgundy,2023-12-10,600,Schwarzkopf
793,23,Mahogany,2023-11-24,800,L’Oreal
794,27,Ash Brown,2024-07-07,850,Schwarzkopf
795,20,Copper,2023-03-24,650,Garnier
796,23,Blue Black,2023-05-22,750,Godrej
797,25,Copper,2023-06-04,700,Schwarzkopf
798,27,Blonde,2023-08-25,800,Godrej
799,19,Dark Brown,2024-01-28,700,Schwarzkopf
800,25,Red Wine,2024-12-11,650,Garnier
801,23,Blonde,2023-06-06,850,Revlon
802,25,Copper,2024-12-24,850,Schwarzkopf
803,27,Ash Brown,2023-08-08,700,L’Oreal
804,17,Copper,2023-03-07,750,Schwarzkopf
805,27,Copper,2024-02-29,850,Garnier
806,27,Burgundy,2024-02-22,750,Schwarzkopf
807,20,Blue Black,2023-12-05,550,L’Oreal
808,24,Ash Brown,2024-07-09,600,Streax
809,19,Copper,2024-04-22,700,L’Oreal
810,26,Mahogany,2024-03-01,850,Garnier
811,21,Blue Black,2023-03-05,750,Godrej
812,16,Blonde,2023-07-31,900,Schwarzkopf
813,24,Ash Brown,2025-05-02,900,Revlon
814,16,Blonde,2024-03-06,850,L’Oreal
815,20,Dark Brown,2024-02-03,600,Streax
816,19,Copper,2025-02-27,600,L’Oreal
817,28,Blonde,2024-08-21,550,Schwarzkopf
818,27,Blonde,2024-12-13,600,Godrej
819,28,Burgundy,2023-01-21,600,Schwarzkopf
820,28,Blonde,2025-05-27,800,Streax
821,18,Mahogany,2025-02-22,900,Streax
822,28,Mahogany,2024-08-12,650,Garnier
823,21,Blue Black,2024-01-25,900,Revlon
824,17,Copper,2024-05-03,900,Schwarzkopf
825,18,Red Wine,2023-01-07,850,L’Oreal
826,20,Dark Brown,2023-12-27,900,L’Oreal
827,24,Blonde,2023-11-02,550,Garnier
828,17,Blonde,2025-02-10,550,Godrej
829,25,Ash Brown,2024-02-04,700,Schwarzkopf
830,23,Burgundy,2025-05-23,600,BBlunt
831,17,Red Wine,2025-05-05,700,Godrej
832,26,Blue Black,2024-03-05,800,L’Oreal
833,28,Dark Brown,2024-07-05,900,Streax
834,20,Red Wine,2025-02-04,750,Schwarzkopf
835,22,Blonde,2025-01-22,600,Streax
836,23,Ash Brown,2024-07-13,750,L’Oreal
837,16,Copper,2025-03-30,900,Revlon
838,21,Burgundy,2024-09-09,650,Godrej
839,16,Copper,2023-08-14,800,BBlunt
840,17,Blue Black,2024-05-14,600,Revlon
841,16,Red Wine,2023-08-13,700,BBlunt
842,26,Blue Black,2023-10-07,700,Revlon
843,20,Blonde,2024-03-22,600,Godrej
844,25,Blue Black,2024-05-12,850,L’Oreal
845,24,Copper,2023-01-30,700,BBlunt
846,21,Ash Brown,2024-02-03,900,Godrej
847,26,Blue Black,2023-12-11,900,BBlunt
848,26,Mahogany,2024-11-15,850,Godrej
849,16,Ash Brown,2024-11-26,600,Revlon
850,28,Red Wine,2025-03-28,550,Godrej
851,16,Burgundy,2024-02-19,700,Revlon
852,17,Burgundy,2025-01-11,850,L’Oreal
853,24,Blonde,2023-06-19,600,Revlon
854,18,Blonde,2025-05-10,600,Garnier
855,16,Mahogany,2024-04-23,850,L’Oreal
856,20,Red Wine,2023-05-11,700,Streax
857,22,Copper,2024-09-29,550,Streax
858,21,Burgundy,2024-06-30,700,Streax
859,27,Burgundy,2023-01-28,600,Schwarzkopf
860,16,Burgundy,2024-02-08,550,Schwarzkopf
861,20,Copper,2024-08-29,900,Godrej
862,20,Burgundy,2024-07-31,750,Godrej
863,21,Blue Black,2024-11-09,650,Garnier
864,18,Red Wine,2023-01-28,700,Godrej
865,20,Ash Brown,2023-03-27,800,L’Oreal
866,22,Ash Brown,2024-10-20,600,L’Oreal
867,20,Mahogany,2024-03-14,550,Streax
868,20,Blue Black,2023-05-19,850,Revlon
869,20,Burgundy,2024-04-17,900,BBlunt
870,25,Burgundy,2023-07-06,850,Godrej
871,25,Blonde,2023-02-21,850,Garnier
872,18,Blonde,2023-09-24,550,Streax
873,16,Mahogany,2024-01-24,750,Schwarzkopf
874,20,Burgundy,2023-12-02,700,L’Oreal
875,24,Mahogany,2023-08-05,800,L’Oreal
876,16,Blue Black,2024-04-10,900,L’Oreal
877,18,Ash Brown,2023-12-01,850,BBlunt
878,28,Burgundy,2023-12-12,550,BBlunt
879,28,Red Wine,2025-02-18,850,Godrej
880,19,Copper,2024-01-24,750,Schwarzkopf
881,16,Blue Black,2023-10-12,600,Garnier
882,16,Burgundy,2025-02-09,850,BBlunt
883,23,Copper,2025-05-01,750,Revlon
884,17,Red Wine,2024-03-07,700,BBlunt
885,27,Blonde,2023-09-16,900,L’Oreal
886,23,Mahogany,2025-05-04,900,Garnier
887,22,Blonde,2023-03-25,850,Godrej
888,25,Ash Brown,2024-04-26,750,BBlunt
889,25,Blonde,2023-01-20,550,L’Oreal
890,17,Burgundy,2025-02-06,550,Streax
891,21,Red Wine,2024-07-06,650,Revlon
892,21,Blonde,2023-02-23,750,Revlon
893,18,Burgundy,2023-12-25,600,Streax
894,26,Ash Brown,2023-08-18,850,Godrej
895,17,Copper,2024-10-27,800,Godrej
896,27,Red Wine,2023-03-12,800,BBlunt
897,16,Blonde,2025-03-10,700,Godrej
898,21,Mahogany,2024-10-29,650,Schwarzkopf
899,27,Mahogany,2023-02-11,750,Schwarzkopf
900,20,Red Wine,2025-02-11,600,L’Oreal
901,26,Mahogany,2023-02-01,650,L’Oreal
902,24,Blonde,2023-09-11,550,L’Oreal
903,16,Blonde,2023-07-24,700,Schwarzkopf
904,22,Red Wine,2025-05-09,850,BBlunt
905,20,Blonde,2023-01-21,850,BBlunt
906,20,Copper,2024-09-28,850,Godrej
907,17,Burgundy,2023-06-06,750,BBlunt
908,26,Ash Brown,2023-09-02,800,L’Oreal
909,18,Copper,2023-05-10,600,Garnier
910,22,Copper,2024-04-29,850,L’Oreal
911,21,Mahogany,2024-11-16,850,Schwarzkopf
912,27,Burgundy,2023-04-28,550,Streax
913,17,Red Wine,2024-07-31,900,Garnier
914,21,Dark Brown,2023-08-12,650,Godrej
915,17,Mahogany,2024-04-21,850,Revlon
916,17,Burgundy,2024-12-17,700,Streax
917,17,Blonde,2023-09-20,650,BBlunt
918,26,Red Wine,2025-02-24,800,BBlunt
919,18,Dark Brown,2024-01-13,650,Schwarzkopf
920,17,Red Wine,2023-06-21,600,L’Oreal
921,19,Dark Brown,2024-09-12,550,L’Oreal
922,24,Dark Brown,2024-09-13,750,Garnier
923,21,Mahogany,2025-02-04,600,BBlunt
924,16,Blonde,2025-01-05,800,Streax
925,23,Mahogany,2023-04-28,700,Schwarzkopf
926,27,Dark Brown,2025-03-07,800,Streax
927,22,Dark Brown,2025-04-18,800,Godrej
928,25,Blue Black,2023-06-17,650,L’Oreal
929,18,Burgundy,2023-11-15,700,Streax
930,16,Blue Black,2023-04-21,600,BBlunt
931,20,Burgundy,2024-08-15,800,Revlon
932,28,Ash Brown,2023-01-27,600,Schwarzkopf
933,19,Copper,2023-11-16,850,Garnier
934,25,Red Wine,2024-08-12,850,L’Oreal
935,23,Mahogany,2024-11-24,850,L’Oreal
936,16,Ash Brown,2024-01-20,750,Godrej
937,25,Ash Brown,2024-02-11,650,L’Oreal
938,16,Red Wine,2025-01-02,600,Schwarzkopf
939,27,Red Wine,2023-07-23,850,BBlunt
940,19,Burgundy,2023-03-19,850,BBlunt
941,23,Blue Black,2024-08-29,700,BBlunt
942,20,Blonde,2024-12-08,800,Revlon
943,17,Burgundy,2025-04-30,850,Revlon
944,21,Blonde,2024-10-04,750,L’Oreal
945,20,Ash Brown,2023-09-06,700,Streax
946,17,Blonde,2023-04-15,650,Revlon
947,28,Blue Black,2024-12-14,900,Streax
948,26,Burgundy,2025-03-02,900,Streax
949,26,Dark Brown,2023-11-05,750,Revlon
950,26,Red Wine,2025-05-20,750,Godrej
951,18,Dark Brown,2024-12-01,750,Revlon
952,24,Blue Black,2024-09-06,800,Garnier
953,22,Copper,2025-04-04,900,Garnier
954,22,Blue Black,2023-05-04,850,Streax
955,26,Copper,2025-03-26,550,Garnier
956,21,Burgundy,2024-08-02,750,L’Oreal
957,23,Red Wine,2025-03-12,700,BBlunt
958,19,Blue Black,2023-02-12,900,Godrej
959,23,Dark Brown,2023-12-22,700,L’Oreal
960,19,Copper,2024-06-29,650,BBlunt
961,23,Red Wine,2024-03-14,600,Godrej
962,24,Mahogany,2024-11-08,600,Streax
963,18,Mahogany,2024-01-15,550,Godrej
964,18,Mahogany,2023-03-12,800,Godrej
965,26,Blonde,2024-06-02,850,Garnier
966,28,Blue Black,2024-10-25,800,Garnier
967,17,Burgundy,2023-12-16,850,Garnier
968,28,Dark Brown,2023-01-13,750,Godrej
969,25,Burgundy,2025-05-19,900,Schwarzkopf
970,18,Blonde,2024-03-06,850,Godrej
971,18,Burgundy,2025-04-22,900,Garnier
972,20,Copper,2024-05-16,550,Godrej
973,20,Mahogany,2023-04-19,650,Garnier
974,17,Dark Brown,2024-03-19,650,Garnier
975,27,Blue Black,2024-01-06,600,Garnier
976,25,Burgundy,2024-10-12,650,Streax
977,28,Burgundy,2025-04-28,750,Streax
978,21,Ash Brown,2024-04-15,700,Schwarzkopf
979,20,Ash Brown,2024-12-25,650,BBlunt
980,21,Ash Brown,2023-06-06,550,Godrej
981,16,Blue Black,2024-03-21,750,L’Oreal
982,20,Mahogany,2023-06-30,650,Garnier
983,24,Red Wine,2025-01-21,800,Schwarzkopf
984,27,Mahogany,2024-06-18,850,L’Oreal
985,25,Dark Brown,2024-10-28,650,Streax
986,17,Mahogany,2023-10-04,800,BBlunt
987,16,Blue Black,2024-09-22,750,Godrej
988,25,Copper,2025-04-07,650,Streax
989,28,Copper,2024-07-05,800,Schwarzkopf
990,26,Blue Black,2025-03-04,700,Garnier
991,24,Ash Brown,2024-05-10,900,Garnier
992,25,Burgundy,2024-04-21,600,Garnier
993,24,Blonde,2024-03-22,750,Schwarzkopf
994,24,Blonde,2025-04-25,800,Streax
995,21,Red Wine,2025-01-18,550,L’Oreal
996,23,Burgundy,2024-08-29,900,BBlunt
997,26,Red Wine,2023-10-02,650,Godrej
998,28,Ash Brown,2023-11-27,800,BBlunt
999,16,Red Wine,2025-05-22,900,Streax
1000,25,Burgundy,2023-09-09,850,Garnier
1001,19,Dark Brown,2025-04-30,900,BBlunt
1002,16,Burgundy,2023-03-30,800,L’Oreal
1003,23,Blonde,2023-10-13,800,Revlon
1004,16,Copper,2024-04-06,850,Streax
1005,18,Ash Brown,2023-09-07,600,Revlon
1006,28,Dark Brown,2025-02-07,900,Godrej
1007,19,Blue Black,2024-04-20,850,Godrej
1008,23,Dark Brown,2024-08-06,850,BBlunt
1009,21,Dark Brown,2024-09-16,900,Godrej
1010,25,Red Wine,2024-11-15,550,Streax
1011,27,Blonde,2024-01-24,850,Schwarzkopf
1012,22,Red Wine,2023-12-11,550,L’Oreal
1013,23,Red Wine,2023-01-30,700,Garnier
1014,17,Blue Black,2024-05-21,900,Garnier
1015,28,Ash Brown,2025-05-21,850,BBlunt
1016,25,Burgundy,2023-11-29,600,Garnier
1017,26,Mahogany,2023-07-06,850,BBlunt
1018,23,Red Wine,2024-05-14,800,Godrej
1019,18,Mahogany,2023-08-06,750,Godrej
1020,22,Ash Brown,2023-12-30,600,Schwarzkopf
1021,18,Mahogany,2025-03-27,850,Schwarzkopf
1022,22,Red Wine,2023-09-22,600,L’Oreal
1023,26,Blue Black,2023-12-15,900,Garnier
1024,27,Mahogany,2023-10-14,550,Streax
1025,28,Ash Brown,2024-09-02,700,Schwarzkopf
1026,17,Ash Brown,2024-12-19,700,L’Oreal
1027,25,Copper,2023-10-10,900,Revlon
1028,21,Copper,2024-07-23,900,Schwarzkopf
1029,18,Blue Black,2023-01-11,600,L’Oreal
1030,18,Mahogany,2024-06-13,900,BBlunt
1031,24,Mahogany,2023-07-15,600,BBlunt
1032,22,Copper,2023-03-29,900,L’Oreal
1033,20,Burgundy,2023-09-05,850,Godrej
1034,27,Blonde,2025-01-07,900,Revlon
1035,25,Ash Brown,2024-02-21,650,L’Oreal
1036,22,Burgundy,2024-05-15,800,Schwarzkopf
1037,24,Ash Brown,2024-07-22,550,Godrej
1038,16,Dark Brown,2025-02-15,800,L’Oreal
1039,22,Dark Brown,2023-09-04,750,Garnier
1040,21,Burgundy,2024-12-08,750,Schwarzkopf
1041,25,Dark Brown,2024-05-02,700,Schwarzkopf
1042,27,Copper,2024-10-23,550,BBlunt
1043,24,Copper,2024-12-29,800,Garnier
1044,16,Blonde,2024-05-17,700,Garnier
1045,28,Burgundy,2024-04-03,750,Schwarzkopf
1046,19,Ash Brown,2025-03-22,600,Revlon
1047,24,Mahogany,2023-01-18,550,Streax
1048,19,Ash Brown,2023-04-06,550,Godrej
1049,25,Red Wine,2023-10-29,900,BBlunt
1050,18,Copper,2023-08-15,900,Garnier
1051,24,Blue Black,2024-02-19,800,BBlunt
1052,28,Blue Black,2024-12-09,900,Schwarzkopf
1053,17,Copper,2023-09-07,900,Godrej
1054,19,Red Wine,2023-11-10,850,L’Oreal
1055,21,Blue Black,2024-11-10,650,Garnier
1056,17,Dark Brown,2024-08-18,800,Godrej
1057,23,Copper,2024-01-13,900,Streax
1058,23,Blue Black,2024-04-29,600,BBlunt
1059,16,Copper,2024-07-20,850,Schwarzkopf
1060,27,Blonde,2024-06-27,850,Godrej
1061,18,Mahogany,2023-12-19,850,L’Oreal
1062,25,Mahogany,2024-03-11,600,Godrej
1063,24,Ash Brown,2025-02-02,700,Schwarzkopf
1064,20,Red Wine,2024-07-17,550,BBlunt
1065,21,Copper,2023-12-05,700,Garnier
1066,19,Burgundy,2023-12-27,600,Streax
1067,25,Ash Brown,2024-12-20,650,Streax
1068,17,Ash Brown,2024-04-09,550,Garnier
1069,26,Copper,2023-10-05,600,Revlon
1070,23,Copper,2023-11-10,650,BBlunt
1071,26,Ash Brown,2023-09-15,800,Streax
1072,28,Ash Brown,2023-08-25,750,Revlon
1073,21,Mahogany,2023-05-04,850,Revlon
1074,20,Burgundy,2025-01-08,900,Schwarzkopf
1075,24,Dark Brown,2023-07-17,600,Schwarzkopf
1076,16,Ash Brown,2023-11-20,750,Schwarzkopf
1077,20,Dark Brown,2023-05-03,700,L’Oreal
1078,21,Mahogany,2025-01-30,750,BBlunt
1079,20,Ash Brown,2024-07-02,600,Garnier
1080,21,Blue Black,2025-02-19,750,BBlunt
1081,21,Ash Brown,2024-12-07,850,Schwarzkopf
1082,22,Copper,2023-07-09,550,L’Oreal
1083,19,Red Wine,2023-07-16,600,BBlunt
1084,26,Red Wine,2023-08-10,650,BBlunt
1085,23,Ash Brown,2025-01-26,750,Revlon
1086,22,Blonde,2024-05-10,550,BBlunt
1087,24,Blue Black,2023-10-11,850,Revlon
1088,22,Burgundy,2025-01-11,700,Revlon
1089,18,Ash Brown,2024-08-26,700,Godrej
1090,18,Dark Brown,2025-02-17,850,Schwarzkopf
1091,23,Burgundy,2024-06-21,750,Streax
1092,20,Blue Black,2024-09-03,700,L’Oreal
1093,19,Ash Brown,2023-10-17,650,Revlon
1094,23,Blonde,2023-04-13,600,BBlunt
1095,21,Mahogany,2025-05-02,550,Revlon
1096,17,Blonde,2023-07-18,800,Revlon
1097,19,Copper,2023-10-31,750,Revlon
1098,27,Blonde,2023-08-21,700,Garnier
1099,26,Dark Brown,2024-01-05,600,Streax
1100,19,Mahogany,2023-07-03,800,Streax
1101,21,Copper,2023-11-06,650,Garnier
1102,21,Mahogany,2023-01-15,700,Garnier
1103,16,Red Wine,2024-12-26,700,Garnier
1104,23,Mahogany,2024-06-30,550,Streax
1105,21,Ash Brown,2023-05-10,650,Godrej
1106,18,Burgundy,2023-10-08,650,Revlon
1107,24,Red Wine,2023-02-16,750,Godrej
1108,17,Red Wine,2023-02-25,800,BBlunt
1109,26,Burgundy,2024-07-20,550,Streax
1110,23,Dark Brown,2023-10-27,750,Schwarzkopf
1111,25,Red Wine,2024-12-15,550,Streax
1112,18,Mahogany,2023-05-10,650,L’Oreal
1113,28,Blonde,2024-10-15,550,Godrej
1114,27,Blue Black,2025-02-09,550,Garnier
1115,20,Dark Brown,2024-05-17,550,Garnier
1116,21,Mahogany,2023-04-16,900,BBlunt
1117,25,Copper,2023-01-13,600,Revlon
1118,21,Copper,2024-08-10,600,L’Oreal
1119,19,Blonde,2023-10-19,800,Godrej
1120,18,Dark Brown,2024-04-25,800,Revlon
1121,19,Dark Brown,2024-05-05,850,Revlon
